Data from USB4F045381__4__11-17-02-971.txt Node

Date: Wed Apr 24 11:17:02 EDT 2024
User: dsalmieri
Spectrometer: USB4F04538
Trigger mode: 4
Integration Time (sec): 1.000000E0
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
345.52	-1111.09
345.736	-1111.09
345.952	-1111.09
346.168	-1111.3
346.384	-1109.45
346.6	-149.37
346.816	-248.28
347.032	-174.76
347.248	390.68
347.464	-258.73
347.68	-186.23
347.896	71.61
348.112	366.52
348.328	-84.44
348.544	-78.1
348.76	70.59
348.975	280.5
349.191	-258.32
349.407	-302.76
349.623	62.39
349.839	-13.99
350.055	-219.2
350.27	-13.38
350.486	160.08
350.702	285.62
350.918	244.87
351.133	-195.65
351.349	151.89
351.565	460.93
351.781	-302.76
351.996	-44.3
352.212	205.34
352.428	-92.64
352.644	-279.21
352.859	-273.68
353.075	283.37
353.291	106.63
353.506	-192.99
353.722	-331.02
353.938	-63.76
354.153	437.99
354.369	128.34
354.584	-281.25
354.8	265.55
355.016	-318.53
355.231	-333.89
355.447	-117.42
355.662	163.97
355.878	774.47
356.093	-416.01
356.309	-88.34
356.524	-238.86
356.74	264.94
356.955	-291.08
357.171	-122.54
357.386	172.58
357.602	-235.38
357.817	-148.75
358.033	-218.38
358.248	331.91
358.464	196.13
358.679	-219.61
358.895	-364.61
359.11	-17.27
359.325	237.91
359.541	226.64
359.756	-60.89
359.972	-301.53
360.187	268.22
360.402	-271.42
360.618	-212.24
360.833	1075.52
361.048	136.74
361.264	-227.19
361.479	-97.14
361.694	20.82
361.909	210.26
362.125	-256.27
362.34	-181.52
362.555	220.5
362.77	120.97
362.986	-336.96
363.201	-240.09
363.416	183.22
363.631	36.8
363.847	-257.7
364.062	-241.11
364.277	166.02
364.492	58.09
364.707	-219.2
364.922	-411.1
365.138	243.23
365.353	350.95
365.568	-345.77
365.783	-219.41
365.998	132.03
366.213	518.89
366.428	-318.53
366.643	41.92
366.858	269.03
367.073	217.22
367.288	-197.08
367.503	-297.64
367.718	86.36
367.933	346.65
368.148	-378.12
368.363	-124.99
368.578	22.05
368.793	417.72
369.008	-187.25
369.223	-314.84
369.438	241.8
369.653	321.26
369.868	-332.86
370.083	-315.25
370.298	142.06
370.513	419.36
370.728	-2.94
370.943	-259.96
371.157	-138.72
371.372	541.01
371.587	-379.76
371.802	-348.84
372.017	43.96
372.232	436.76
372.446	-83.83
372.661	-303.37
372.876	169.3
373.091	177.49
373.306	-169.84
373.52	-375.46
373.735	-114.55
373.95	470.55
374.165	-207.94
374.379	-191.35
374.594	-132.78
374.809	180.36
375.023	-4.78
375.238	-296
375.453	226.03
375.667	-239.68
375.882	-238.25
376.097	-282.48
376.311	27.78
376.526	39.05
376.741	-300.91
376.955	81.44
377.17	508.44
377.384	663.47
377.599	-105.74
377.813	-368.7
378.028	594.25
378.242	215.79
378.457	-154.89
378.672	-399.63
378.886	42.53
379.101	-36.73
379.315	-439.97
379.53	-221.25
379.744	266.17
379.958	205.96
380.173	-219.61
380.387	-295.39
380.602	198.18
380.816	-111.68
381.031	-230.46
381.245	-196.67
381.459	184.45
381.674	3127.59
381.888	-289.65
382.103	99.26
382.317	-166.36
382.531	419.15
382.746	-143.63
382.96	-262
383.174	-83.22
383.388	478.34
383.603	23.69
383.817	-371.98
384.031	109.7
384.246	456.63
384.46	-74
384.674	361.19
384.888	-19.52
385.103	69.77
385.317	-356.01
385.531	-81.99
385.745	424.27
385.959	300.57
386.174	-310.75
386.388	-290.68
386.602	17.54
386.816	-131.55
387.03	-146.91
387.244	-199.34
387.458	81.65
387.672	357.92
387.887	-362.97
388.101	-337.98
388.315	322.9
388.529	101.31
388.743	-257.29
388.957	-334.09
389.171	306.51
389.385	-214.7
389.599	-235.58
389.813	-4.57
390.027	202.68
390.241	634.6
390.455	-212.24
390.669	-164.32
390.883	-78.3
391.097	461.13
391.311	-17.68
391.525	-245.21
391.738	265.96
391.952	218.86
392.166	-88.95
392.38	-358.87
392.594	254.29
392.808	286.24
393.022	-159.2
393.236	-204.05
393.449	177.29
393.663	219.88
393.877	-345.97
394.091	-159.81
394.305	31.06
394.518	-121.72
394.732	-371.98
394.946	-200.36
395.16	486.12
395.373	108.68
395.587	-322.62
395.801	-257.91
396.015	290.74
396.228	203.09
396.442	-364.61
396.656	-446.12
396.869	303.85
397.083	478.13
397.297	-158.79
397.51	-227.8
397.724	302.83
397.938	160.9
398.151	-390
398.365	-376.08
398.578	244.66
398.792	394.17
399.005	-52.7
399.219	-241.52
399.433	162.54
399.646	228.08
399.86	-17.68
400.073	-21.78
400.287	210.05
400.5	6.08
400.714	-44.3
400.927	-171.48
401.141	249.17
401.354	1194.1
401.567	205.75
401.781	-366.04
401.994	198.99
402.208	587.7
402.421	-190.12
402.635	-224.12
402.848	-15.22
403.061	297.91
403.275	-120.9
403.488	-310.34
403.701	416.08
403.915	314.29
404.128	-31.4
404.341	-250.53
404.555	279.89
404.768	-48.2
404.981	-51.88
405.195	-251.97
405.408	417.1
405.621	209.85
405.834	-37.55
406.048	-325.7
406.261	388.84
406.474	386.79
406.687	-275.52
406.9	-96.94
407.114	116.05
407.327	220.5
407.54	-378.74
407.753	-392.05
407.966	-140.56
408.179	180.97
408.392	-280.44
408.605	-409.87
408.819	166.84
409.032	196.74
409.245	-251.76
409.458	-48.4
409.671	216.81
409.884	295.25
410.097	-372.39
410.31	-50.45
410.523	286.44
410.736	-18.09
410.949	-169.64
411.162	-187.25
411.375	348.7
411.588	245.28
411.801	-47.79
412.014	-227.39
412.227	36.59
412.44	-8.06
412.653	-220.22
412.865	-39.8
413.078	321.05
413.291	234.83
413.504	-114.75
413.717	-295.39
413.93	290.95
414.143	-125.61
414.356	-154.49
414.568	-407.2
414.781	291.15
414.994	138.37
415.207	-129.3
415.42	-153.46
415.632	246.51
415.845	554.93
416.058	-265.08
416.271	-356.01
416.483	94.55
416.696	483.05
416.909	-255.65
417.121	-283.1
417.334	136.74
417.547	447.41
417.759	-299.28
417.972	-308.49
418.185	-71.34
418.397	223.98
418.61	-250.53
418.823	-279.21
419.035	415.06
419.248	94.34
419.46	-168.21
419.673	-107.18
419.885	129.36
420.098	45.81
420.311	-227.39
420.523	-465.78
420.736	232.79
420.948	57.27
421.161	-234.77
421.373	-429.12
421.586	-36.93
421.798	-120.9
422.01	-418.26
422.223	-88.13
422.435	-74.61
422.648	308.77
422.86	-248.08
423.073	-219
423.285	231.15
423.497	-237.02
423.71	-288.22
423.922	-235.79
424.134	356.69
424.347	463.59
424.559	-34.27
424.771	88.2
424.984	17.75
425.196	238.32
425.408	-409.87
425.621	-334.71
425.833	309.38
426.045	400.92
426.257	-330.2
426.47	-190.12
426.682	103.97
426.894	171.14
427.106	-239.07
427.318	-180.08
427.531	-69.9
427.743	227.46
427.955	-187.87
428.167	288.08
428.379	175.03
428.591	27.37
428.804	-127.86
429.016	-281.87
429.228	-12.97
429.44	202.68
429.652	-9.69
429.864	-371.57
430.076	32.29
430.288	33.72
430.5	-206.5
430.712	-123.77
430.924	298.94
