Data from USB4F045381__3__11-15-22-980.txt Node

Date: Wed Apr 24 11:15:22 EDT 2024
User: dsalmieri
Spectrometer: USB4F04538
Trigger mode: 4
Integration Time (sec): 1.000000E0
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
345.52	-1098.58
345.736	-1098.58
345.952	-1098.58
346.168	-1109.03
346.384	-1110.46
346.6	-179.25
346.816	-269.97
347.032	-176.59
347.248	399.1
347.464	-266.9
347.68	-119.24
347.896	66.51
348.112	360.19
348.328	-72.55
348.544	-80.13
348.76	88.22
348.975	250.62
349.191	-280.62
349.407	-286.56
349.623	75.72
349.839	-29.75
350.055	-207.92
350.27	-5.17
350.486	128.36
350.702	235.87
350.918	205.77
351.133	-210.38
351.349	136.96
351.565	456.65
351.781	-331.41
351.996	-46.54
352.212	216.21
352.428	-122.11
352.644	-315.03
352.859	-274.48
353.075	281.95
353.291	99.48
353.506	-184.57
353.722	-305.2
353.938	-71.53
354.153	393.16
354.369	106.65
354.584	-278.37
354.8	286.66
355.016	-330.8
355.231	-324.24
355.447	-146.89
355.662	134.5
355.878	679.46
356.093	-423.78
356.309	-57.19
356.524	-204.44
356.74	255.13
356.955	-281.24
357.171	-116.99
357.386	164.2
357.602	-220.62
357.817	-134.6
358.033	-252.36
358.248	327.01
358.464	187.13
358.679	-225.94
358.895	-395.51
359.11	-13.98
359.325	233.21
359.541	247.55
359.756	-68.25
359.972	-292.09
360.187	236.08
360.402	-250.72
360.618	-237.82
360.833	1067.76
361.048	157.85
361.264	-251.54
361.479	-106.34
361.694	29.44
361.909	214.17
362.125	-276.73
362.34	-177.61
362.555	181.19
362.77	91.29
362.986	-355.58
363.201	-269.36
363.416	181.6
363.631	12.44
363.847	-301.51
364.062	-224.3
364.277	183.65
364.492	56.27
364.707	-231.68
364.922	-413.74
365.138	243.04
365.353	328.85
365.568	-364.59
365.783	-190.92
365.998	130.81
366.213	508.46
366.428	-316.05
366.643	49.1
366.858	247.14
367.073	218.67
367.288	-197.48
367.503	-299.87
367.718	83.51
367.933	339.09
368.148	-349.43
368.363	-110.64
368.578	19.2
368.793	408.93
369.008	-191.13
369.223	-341.45
369.438	218.67
369.653	307.55
369.868	-330.39
370.083	-326.09
370.298	108.49
370.513	388.86
370.728	-10.29
370.943	-284.1
371.157	-152.01
371.372	584.44
371.587	-399
371.802	-357.63
372.017	30.46
372.232	414.66
372.446	-101.63
372.661	-322.61
372.876	172.59
373.091	208.43
373.306	-145.05
373.52	-348.62
373.735	-121.7
373.95	420.19
374.165	-177.61
374.379	-220.41
374.594	-89.96
374.809	166.04
375.023	-0.26
375.238	-295.98
375.453	228.3
375.667	-245.81
375.882	-242.74
376.097	-294.14
376.311	27.39
376.526	50.12
376.741	-311.14
376.955	101.73
377.17	481.02
377.384	677.83
377.599	-103.68
377.813	-377.49
378.028	571.13
378.242	186.11
378.457	-152.42
378.672	-401.45
378.886	54.02
379.101	-10.7
379.315	-431.76
379.53	-222.67
379.744	237.31
379.958	202.29
380.173	-219.39
380.387	-289.02
380.602	167.88
380.816	-128.46
381.031	-218.77
381.245	-207.92
381.459	186.93
381.674	3073.54
381.888	-315.03
382.103	103.58
382.317	-153.03
382.531	393.57
382.746	-168.19
382.96	-288.2
383.174	-95.69
383.388	469.96
383.603	-25.04
383.817	-382.41
384.031	106.24
384.246	439.85
384.46	-64.36
384.674	376.37
384.888	-42.44
385.103	58.32
385.317	-392.65
385.531	-89.34
385.745	433.91
385.959	286.25
386.174	-274.48
386.388	-303.56
386.602	-8.04
386.816	-117.6
387.03	-163.68
387.244	-188.26
387.458	111.56
387.672	339.09
387.887	-394.49
388.101	-365.2
388.315	293.01
388.529	114.84
388.743	-237.41
388.957	-304.99
389.171	297.11
389.385	-201.98
389.599	-242.12
389.813	-31.59
390.027	192.25
390.241	624.58
390.455	-217.34
390.669	-170.03
390.883	-76.65
391.097	461.36
391.311	1.79
391.525	-250.11
391.738	234.85
391.952	197.78
392.166	-109.41
392.38	-353.33
392.594	274.58
392.808	263.93
393.022	-158.56
393.236	-222.26
393.449	181.19
393.663	216.62
393.877	-355.17
394.091	-173.51
394.305	48.28
394.518	-109.62
394.732	-353.53
394.946	-215.09
395.16	467.5
395.373	101.94
395.587	-322.81
395.801	-265.88
396.015	295.68
396.228	170.95
396.442	-360.08
396.656	-453.88
396.869	313.29
397.083	475.49
397.297	-154.67
397.51	-228.19
397.724	307.35
397.938	131.02
398.151	-410.67
398.365	-388.76
398.578	205.56
398.792	351.18
399.005	-63.33
399.219	-215.09
399.433	141.05
399.646	230.96
399.86	-36.3
400.073	-17.46
400.287	197.58
400.5	1.18
400.714	-44.7
400.927	-149.96
401.141	254.72
401.354	1196.78
401.567	194.3
401.781	-352.71
401.994	201.06
402.208	582.19
402.421	-205.26
402.635	-233.52
402.848	-31.18
403.061	297.11
403.275	-137.27
403.488	-303.15
403.701	446.2
403.915	285.64
404.128	-26.67
404.341	-230.24
404.555	269.46
404.768	-43.67
404.981	-46.54
405.195	-271.41
405.408	413.43
405.621	244.68
405.834	-28.52
406.048	-344.72
406.261	383.94
406.474	404.22
406.687	-300.9
406.9	-111.87
407.114	76.75
407.327	239.36
407.54	-399.41
407.753	-404.32
407.966	-162.25
408.179	166.86
408.392	-289.63
408.605	-437.5
408.819	146.79
409.032	221.54
409.245	-261.99
409.458	-21.76
409.671	181.6
409.884	266.39
410.097	-397.77
410.31	-61.08
410.523	239.36
410.736	-27.7
410.949	-155.08
411.162	-220.21
411.375	336.23
411.588	233.01
411.801	-61.08
412.014	-235.77
412.227	0.97
412.44	-17.66
412.653	-234.54
412.865	-57.39
413.078	290.56
413.291	212.12
413.504	-162.05
413.717	-325.88
413.93	283.18
414.143	-123.34
414.356	-177
414.568	-403.09
414.781	288.3
414.994	176.48
415.207	-153.65
415.42	-171.67
415.632	219.08
415.845	516.86
416.058	-385.89
416.271	-331.41
416.483	93.34
416.696	484.7
416.909	-243.55
417.121	-299.46
417.334	109.72
417.547	455.42
417.759	-311.96
417.972	-281.03
418.185	-73.37
418.397	219.08
418.61	-263.01
418.823	-276.32
419.035	410.36
419.248	79
419.46	-188.26
419.673	-135.83
419.885	103.78
420.098	32.31
420.311	-261.99
420.523	-455.52
420.736	195.53
420.948	54.63
421.161	-264.03
421.373	-436.47
421.586	-42.44
421.798	-127.23
422.01	-409.85
422.223	-112.48
422.435	-109
422.648	291.17
422.86	-270.18
423.073	-257.48
423.285	218.26
423.497	-299.67
423.71	-289.43
423.922	-278.78
424.134	331.92
424.347	475.28
424.559	-52.27
424.771	65.48
424.984	-1.69
425.196	238.95
425.408	-417.63
425.621	-365.82
425.833	317.18
426.045	359.78
426.257	-339.4
426.47	-208.33
426.682	78.59
426.894	135.11
427.106	-256.87
427.318	-160
427.531	-117.2
427.743	175.05
427.955	-218.57
428.167	273.76
428.379	135.73
428.591	-17.46
428.804	-173.1
429.016	-309.29
429.228	-10.7
429.44	167.27
429.652	-41.22
429.864	-376.67
430.076	5.48
430.288	-3.94
430.5	-213.24
430.712	-137.27
430.924	280.93
431.136	143.51
431.348	-379.74
431.56	-266.9
431.772	-4.56
431.984	-68.45
432.196	-299.26
432.408	-255.02
432.62	-28.31
432.832	170.75
433.044	45.21
433.256	-119.45
433.468	194.3
433.679	-274.68
433.891	-343.29
434.103	-15
434.315	240.18
434.527	237.51
434.739	-135.22
434.95	-231.88
435.162	247.75
435.374	-111.87
435.586	-181.5
435.798	-232.5
436.009	-194.2
436.221	-50.84
436.433	-242.33
436.645	-211.61
436.856	-53.3
437.068	343.8
437.28	-282.67
437.491	65.89
437.703	268.23
437.915	175.05
438.126	-225.74
438.338	60.16
438.55	25.96
438.761	166.86
438.973	-183.96
439.184	-182.93
439.396	61.18
439.608	260.86
439.819	-289.02
440.031	-92.82
440.242	285.44
440.454	262.09
440.665	-174.33
440.877	-69.48
441.088	248.78
441.3	39.07
441.511	-335.3
441.723	-240.48
441.934	166.04
442.146	149.66
442.357	-53.5
442.569	125.49
442.78	181.4
442.991	571.95
443.203	184.27
443.414	-272.64
443.626	530.58
443.837	-11.11
444.048	-259.73
444.26	-362.13
444.471	225.63
444.682	301.21
444.894	-329.16
445.105	-324.24
445.316	380.26
445.528	296.49
445.739	-54.12
445.95	-84.63
446.161	211.5
446.373	363.46
446.584	-114.94
446.795	-140.95
447.006	365.92
447.217	501.5
447.429	-304.58
447.64	-257.48
447.851	516.04
448.062	218.88
448.273	-309.29
448.484	-210.17
448.695	323.53
448.907	241.4
449.118	-45.11
449.329	97.43
449.54	56.47
449.751	-25.24
449.962	-146.69
450.173	-173.92
450.384	424.49
450.595	473.03
450.806	-169.42
451.017	-143
451.228	477.94
451.439	414.25
451.65	-119.65
451.861	-371.55
452.072	-38.55
452.283	143.51
452.494	19.4
452.705	-218.57
452.915	545.32
453.126	234.85
453.337	-86.07
453.548	-228.19
453.759	416.51
453.97	597.34
454.181	110.95
454.391	-158.56
454.602	236.08
454.813	311.44
455.024	-127.64
455.235	-224.51
455.445	311.24
455.656	234.65
455.867	-22.78
456.078	-197.07
456.288	55.24
456.499	327.83
456.71	-289.84
456.921	62
457.131	225.43
457.342	166.24
457.553	-150.17
457.763	-195.22
457.974	230.55
458.184	340.73
458.395	-302.13
458.606	-214.68
458.816	427.77
459.027	540.61
459.237	-41.62
459.448	-363.98
459.659	408.93
459.869	747.25
460.08	-363.77
460.29	-84.02
460.501	533.04
460.711	16.33
460.922	-359.67
461.132	-261.17
461.343	803.16
461.553	-160.41
461.764	-247.45
461.974	-226.76
462.184	331.51
462.395	249.8
462.605	-157.74
462.816	-292.09
463.026	193.07
463.236	371.45
463.447	-285.95
463.657	-238.64
463.867	359.78
464.078	28.83
464.288	-162.25
464.498	-232.09
464.709	144.94
464.919	126.51
465.129	-154.47
465.339	-288.61
465.55	232.19
465.76	370.43
465.97	-202.39
466.18	-238.64
466.391	329.67
466.601	204.34
466.811	-166.76
467.021	-342.27
467.231	220.52
467.441	397.25
467.651	-195.84
467.862	-477.84
468.072	96.61
468.282	347.9
468.492	-266.08
468.702	-150.37
468.912	81.66
469.122	756.06
469.332	58.32
469.542	-300.28
469.752	351.59
469.962	152.52
470.172	-298.85
470.382	-309.5
470.592	299.57
470.802	339.3
471.012	-81.77
471.222	-255.43
471.432	297.52
471.642	305.3
471.852	-114.53
472.062	-314.21
472.272	79.21
472.482	-161.64
472.691	-322.4
472.901	-349.03
473.111	109.52
473.321	620.69
473.531	-331.82
473.741	-132.15
473.95	249.19
474.16	300.8
474.37	-113.1
474.58	-355.17
474.79	558.23
474.999	314.31
475.209	-292.71
475.419	-232.7
475.628	15.31
475.838	433.09
476.048	-185.39
476.258	-357.22
476.467	394.18
476.677	-9.88
476.886	-11.72
477.096	-140.95
477.306	-7.83
477.515	428.59
477.725	-130.51
477.935	-155.29
478.144	514.6
478.354	5.07
478.563	-204.64
478.773	-298.65
478.982	321.48
479.192	375.96
479.401	-130.3
479.611	-277.35
479.82	-94.46
480.03	205.36
480.239	-304.58
480.449	-348.82
480.658	508.87
480.868	-10.5
481.077	-133.58
481.287	-199.93
481.496	227.48
481.705	507.03
481.915	49.3
482.124	34.15
482.333	252.87
482.543	563.55
482.752	-97.53
482.961	-262.4
483.171	295.27
483.38	102.96
483.589	-124.16
483.799	-253.79
484.008	102.76
484.217	279.7
484.426	-187.24
484.636	-306.22
484.845	406.88
485.054	-173.1
485.263	140.85
485.472	-162.05
485.682	505.39
485.891	209.87
486.1	-329.36
486.309	-237.41
486.518	331.92
486.727	529.55
486.936	-264.85
487.146	-57.8
487.355	501.09
487.564	-48.59
487.773	-163.07
487.982	-201.16
488.191	54.63
488.4	220.11
488.609	-171.67
488.818	-165.73
489.027	662.47
489.236	562.73
489.445	-120.06
489.654	-252.36
489.863	452.96
490.072	170.95
490.281	236.08
