Data from USB4F045381__6__11-19-42-973.txt Node

Date: Wed Apr 24 11:19:42 EDT 2024
User: dsalmieri
Spectrometer: USB4F04538
Trigger mode: 4
Integration Time (sec): 1.000000E0
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
345.52	-1108.26
345.736	-1108.26
345.952	-1108.26
346.168	-1125.87
346.384	-1118.5
346.6	-175.41
346.816	-266.54
347.032	-169.26
347.248	418.5
347.464	-246.27
347.68	-166.6
347.896	71.78
348.112	357.06
348.328	-91.03
348.544	-81.41
348.76	73.62
348.975	275.55
349.191	-258.97
349.407	-286.61
349.623	96.36
349.839	-52.33
350.055	-220.05
350.27	-46.18
350.486	156.77
350.702	285.79
350.918	188.93
351.133	-206.33
351.349	108.24
351.565	447.79
351.781	-341.5
351.996	-32.46
352.212	198.76
352.428	-99.43
352.644	-290.71
352.859	-277.19
353.075	279.65
353.291	117.86
353.506	-186.06
353.722	-329.01
353.938	-69.73
354.153	433.66
354.369	89.8
354.584	-280.26
354.8	260.81
355.016	-321.02
355.231	-321.63
355.447	-142.44
355.662	195.48
355.878	752.94
356.093	-434.68
356.309	-62.36
356.524	-226.4
356.74	268.39
356.955	-316.31
357.171	-123.8
357.386	181.76
357.602	-232.75
357.817	-135.68
358.033	-229.07
358.248	356.45
358.464	193.43
358.679	-201.21
358.895	-399.87
359.11	-0.1
359.325	219.85
359.541	231.52
359.756	-68.09
359.972	-300.13
360.187	214.52
360.402	-257.53
360.618	-207.56
360.833	1049.69
361.048	145.51
361.264	-228.86
361.479	-116.84
361.694	12.6
361.909	206.95
362.125	-287.84
362.34	-206.33
362.555	189.74
362.77	107.83
362.986	-353.58
363.201	-248.11
363.416	200.6
363.631	25.29
363.847	-288.05
364.062	-224.97
364.277	139.57
364.492	71.17
364.707	-199.57
364.922	-403.55
365.138	216.37
365.353	342.73
365.568	-364.03
365.783	-218.62
365.998	118.68
366.213	529.71
366.428	-309.96
366.643	31.64
366.858	258.97
367.073	249.14
367.288	-163.74
367.503	-307.3
367.718	47
367.933	342.32
368.148	-348.05
368.363	-130.35
368.578	23.45
368.793	419.94
369.008	-201.21
369.223	-329.62
369.438	246.06
369.653	295.83
369.868	-340.68
370.083	-321.84
370.298	98.61
370.513	385.73
370.728	-25.5
370.943	-237.05
371.157	-171.93
371.372	603.84
371.587	-379.8
371.802	-371.19
